,is_canceled,lead_time,arrival_date_year,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,booking_changes,days_in_waiting_list,adr,required_car_parking_spaces,total_of_special_requests,total_length_of_stay,booking_value,total_pax,room_type_changes,has_agent,has_company,country_region_Domestic,country_region_Europe,country_region_International,hotel_City Hotel,hotel_Resort Hotel,meal_BB,meal_FB,meal_HB,meal_SC,meal_Undefined,market_segment_Aviation,market_segment_Complementary,market_segment_Corporate,market_segment_Direct,market_segment_Groups,market_segment_Offline TA/TO,market_segment_Online TA,market_segment_Undefined,distribution_channel_Corporate,distribution_channel_Direct,distribution_channel_GDS,distribution_channel_TA/TO,distribution_channel_Undefined,deposit_type_No Deposit,deposit_type_Non Refund,deposit_type_Refundable,customer_type_Contract,customer_type_Group,customer_type_Transient,customer_type_Transient-Party
11078,0,4,2017,8,20,1,1,1,0.0,0,0,2,8,0,0,35.0,0,0,2,70.0,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
11079,0,1,2017,12,21,0,2,1,0.0,0,0,2,9,0,0,45.0,0,0,2,90.0,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
11080,0,12,2016,9,22,1,2,1,0.0,0,0,0,0,0,0,43.0,0,1,3,129.0,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
11081,0,8,2016,42,10,1,1,2,0.0,0,0,0,1,0,0,60.0,0,2,2,120.0,2,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
11082,1,17,2016,50,10,1,1,1,0.0,0,0,1,0,2,0,44.88,0,1,2,89.76,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
11083,0,17,2016,50,10,1,1,2,1.0,0,0,1,0,3,0,53.63,0,1,2,107.26,3,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
11084,0,0,2015,45,3,0,1,1,0.0,0,0,0,1,0,0,40.0,1,0,1,40.0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
11085,0,0,2016,6,2,0,1,1,0.0,0,0,0,2,0,0,30.0,0,0,1,30.0,1,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
11086,0,0,2016,8,18,0,1,1,0.0,0,0,0,3,0,0,30.0,0,0,1,30.0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
11087,0,0,2016,11,9,0,2,1,0.0,0,0,0,4,0,0,30.0,0,0,2,60.0,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
11088,0,0,2016,27,28,0,1,1,0.0,0,0,0,5,0,0,79.0,0,0,1,79.0,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
11089,0,0,2017,16,18,0,1,1,0.0,0,0,0,6,0,0,45.0,0,0,1,45.0,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
11090,0,0,2017,16,20,0,1,1,0.0,0,0,0,0,1,0,80.0,0,0,1,80.0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
11091,0,2,2015,42,14,0,1,1,0.0,0,0,0,0,1,0,47.0,0,0,1,47.0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
11092,0,0,2015,48,24,0,1,2,0.0,0,0,0,1,0,0,40.0,0,0,1,40.0,2,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
11093,0,4,2016,44,28,0,2,2,0.0,0,0,0,0,0,0,38.0,0,0,2,76.0,2,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
11094,0,1,2015,51,15,0,3,1,0.0,0,0,0,3,0,0,35.0,0,0,3,105.0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
11095,0,1,2016,6,2,0,2,1,0.0,0,0,0,4,0,0,30.0,0,0,2,60.0,1,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
11096,0,3,2016,15,4,1,0,1,0.0,0,0,0,5,0,0,42.0,0,0,1,42.0,1,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
11097,0,5,2016,26,21,0,2,1,0.0,0,0,0,6,1,0,65.0,0,0,2,130.0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
11098,0,6,2016,43,18,0,2,1,0.0,0,0,0,7,0,0,54.0,0,0,2,108.0,1,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
11099,0,3,2016,51,12,1,2,1,0.0,0,0,0,8,0,0,30.0,0,0,3,90.0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
11100,0,6,2017,4,24,0,2,1,0.0,0,0,0,9,0,0,35.0,0,0,2,70.0,1,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
11101,0,6,2017,10,7,0,2,1,0.0,0,0,0,10,0,0,35.0,0,0,2,70.0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
11102,0,6,2017,14,4,0,1,1,0.0,0,0,0,11,0,0,48.0,0,0,1,48.0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
11103,0,10,2015,44,29,1,3,2,0.0,0,0,0,0,1,0,42.0,1,0,4,168.0,2,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
11104,0,5,2016,44,27,2,3,2,0.0,0,0,0,1,0,0,44.0,1,0,5,220.0,2,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
11105,0,3,2017,11,13,1,0,1,0.0,0,0,0,0,0,0,48.0,0,0,1,48.0,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
11106,0,1,2016,49,29,0,0,1,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,1,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
11107,0,0,2016,51,12,1,0,1,0.0,0,0,0,1,0,0,30.0,0,0,1,30.0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
11108,0,0,2015,52,21,1,0,1,0.0,0,0,0,0,0,0,39.0,0,1,1,39.0,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
11109,0,0,2016,12,14,1,1,1,0.0,0,0,0,0,1,0,29.0,0,0,2,58.0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0
11110,0,3,2017,8,20,1,0,1,0.0,0,0,0,1,0,0,30.0,0,1,1,30.0,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0
11111,0,16,2016,14,29,0,4,2,0.0,0,0,0,0,0,0,67.0,0,2,4,268.0,2,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
11112,0,8,2016,50,8,0,2,1,0.0,0,0,0,1,0,0,66.0,1,2,2,132.0,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
11113,0,5,2015,44,28,0,2,1,0.0,0,0,0,0,1,0,48.0,1,0,2,96.0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
11114,0,30,2016,45,1,1,5,1,0.0,0,0,0,0,0,0,29.3,0,1,6,175.8,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
11115,0,31,2016,53,30,0,2,2,0.0,0,0,0,0,0,0,305.0,0,1,2,610.0,2,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
11116,0,12,2016,44,29,0,1,2,0.0,0,0,0,0,0,0,44.0,0,0,1,44.0,2,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
11117,0,1,2017,3,21,0,1,2,0.0,0,0,0,0,0,0,48.0,0,1,1,48.0,2,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
11118,0,20,2016,14,28,1,0,2,0.0,0,0,0,0,0,0,48.0,0,1,1,48.0,2,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
11119,0,21,2015,33,13,2,3,3,0.0,0,0,0,0,1,0,222.2,0,1,5,1111.0,3,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
11120,1,1,2016,30,23,0,1,2,0.0,0,0,0,0,1,0,154.0,0,0,1,154.0,2,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
11121,1,15,2017,2,12,0,3,2,0.0,0,0,2,0,0,0,57.6,0,3,3,172.8,2,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
11122,0,9,2016,39,20,0,1,2,0.0,0,0,0,0,0,0,115.0,1,1,1,115.0,2,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
11123,0,5,2017,9,4,0,1,2,0.0,0,0,0,1,0,0,60.0,1,1,1,60.0,2,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
11124,0,0,2015,42,16,0,1,1,0.0,0,0,0,0,0,0,37.0,0,1,1,37.0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0
11125,0,0,2016,6,1,1,0,1,0.0,0,0,0,1,0,0,25.0,0,1,1,25.0,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0
11126,0,23,2017,11,16,0,3,2,0.0,0,0,0,0,0,0,68.0,0,2,3,204.0,2,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1
11127,0,2,2016,3,14,0,1,1,0.0,0,0,0,0,0,0,38.0,0,0,1,38.0,1,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
11128,0,2,2016,5,28,0,1,1,0.0,0,0,0,1,0,0,41.0,1,0,1,41.0,1,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
11129,0,7,2016,9,25,0,1,1,0.0,0,0,0,2,0,0,33.0,1,0,1,33.0,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
11130,0,0,2016,6,3,0,1,1,0.0,0,0,0,0,0,0,39.0,0,1,1,39.0,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
11131,0,0,2016,10,2,0,1,1,0.0,0,0,0,1,0,0,43.0,0,1,1,43.0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
11132,0,62,2017,11,13,1,0,1,0.0,0,0,0,0,0,0,35.0,0,0,1,35.0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
11133,1,183,2015,27,4,4,10,2,1.0,0,0,1,0,0,0,130.0,0,1,14,1820.0,3,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
11134,0,0,2015,44,28,0,1,1,0.0,0,0,0,0,0,0,40.0,0,0,1,40.0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
11135,0,4,2016,16,11,1,3,1,0.0,0,0,0,0,0,0,39.0,0,0,4,156.0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0
11136,0,3,2015,47,16,1,1,2,0.0,0,0,0,0,0,0,56.0,1,0,2,112.0,2,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
11137,0,72,2016,6,6,2,1,2,1.0,0,0,0,1,1,0,39.67,0,1,3,119.01,3,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
11138,0,4,2017,14,3,1,0,1,0.0,0,0,0,1,0,0,48.0,0,0,1,48.0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
11139,0,0,2017,4,23,1,1,2,0.0,0,0,0,0,0,0,45.6,0,1,2,91.2,2,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
11140,0,0,2017,14,3,1,1,1,0.0,0,0,0,1,0,0,61.6,0,1,2,123.2,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0
11141,0,1,2017,21,23,0,2,1,0.0,0,0,0,2,0,0,75.0,0,2,2,150.0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0
11142,0,3,2016,19,2,1,1,1,0.0,0,0,0,0,0,0,72.0,0,0,2,144.0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
11143,0,1,2015,51,15,0,2,1,0.0,0,0,0,0,0,0,38.0,0,0,2,76.0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
11144,0,3,2015,36,3,0,3,2,0.0,0,0,0,0,0,0,98.0,0,0,3,294.0,2,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
11145,0,4,2016,44,25,0,1,1,0.0,0,0,0,1,0,0,42.0,0,0,1,42.0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
11146,0,0,2016,7,8,1,0,2,0.0,0,0,0,0,0,0,65.0,0,0,1,65.0,2,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
11147,0,0,2016,43,17,1,0,1,0.0,0,0,0,0,0,0,45.0,0,0,1,45.0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
11148,0,45,2017,8,25,2,1,2,0.0,0,0,0,0,1,0,75.0,1,3,3,225.0,2,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
11149,0,0,2015,50,9,0,1,1,0.0,0,0,0,0,0,0,38.0,1,0,1,38.0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
11150,1,0,2016,24,5,1,0,1,0.0,0,0,0,1,1,0,90.0,0,0,1,90.0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
11151,0,0,2016,10,2,0,1,2,0.0,0,0,0,0,0,0,40.0,0,0,1,40.0,2,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
11152,0,39,2017,2,14,2,1,2,0.0,0,0,0,0,0,0,35.0,0,0,3,105.0,2,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
11153,0,1,2016,18,24,1,0,2,0.0,0,0,0,3,0,0,71.0,1,0,1,71.0,2,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
11154,0,22,2016,21,17,0,1,2,0.0,0,0,0,4,0,0,87.0,1,0,1,87.0,2,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
11155,1,83,2016,30,17,1,0,2,0.0,0,0,1,5,0,0,156.0,0,0,1,156.0,2,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
11156,0,9,2017,4,27,0,1,2,0.0,0,0,1,5,1,0,47.0,1,0,1,47.0,2,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
11157,0,1,2016,27,30,0,1,2,0.0,0,0,0,0,0,0,79.0,1,0,1,79.0,2,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
11158,0,5,2016,31,26,0,1,1,0.0,0,0,0,1,0,0,118.0,1,0,1,118.0,1,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
11159,0,1,2016,45,4,0,1,1,0.0,0,0,0,2,0,0,48.0,1,0,1,48.0,1,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
11160,0,1,2017,12,21,0,1,1,0.0,0,0,0,3,0,0,50.0,1,0,1,50.0,1,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
11161,1,5,2017,28,13,0,1,1,0.0,0,0,1,0,0,0,120.0,0,0,1,120.0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
11162,0,0,2017,17,26,0,2,1,0.0,0,0,0,0,0,0,45.0,0,0,2,90.0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
11163,0,244,2017,25,20,4,10,2,0.0,0,0,0,0,0,0,82.8,0,2,14,1159.2,2,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0
11164,0,2,2016,19,4,0,1,1,0.0,0,0,0,0,0,0,42.0,0,0,1,42.0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
11165,0,166,2015,29,12,2,4,2,0.0,0,0,0,0,0,0,110.7,0,1,6,664.2,2,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0
11166,0,4,2015,41,4,1,0,1,0.0,0,0,0,0,0,0,42.3,0,0,1,42.3,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
11167,0,43,2017,23,10,2,4,2,0.0,0,0,0,0,2,0,140.7,1,2,6,844.1999999999999,2,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
11168,1,0,2015,29,17,0,1,2,0.0,0,0,1,2,0,0,8.0,0,0,1,8.0,2,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
11169,0,2,2017,5,29,1,0,2,0.0,0,0,2,2,0,0,43.0,0,1,1,43.0,2,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1
11170,0,18,2017,5,30,1,1,1,0.0,0,0,2,2,0,0,53.0,0,1,2,106.0,1,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1
11171,0,0,2017,5,30,1,0,1,0.0,0,0,2,2,0,0,40.0,0,1,1,40.0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
11172,0,49,2017,30,23,2,1,2,0.0,0,0,0,0,0,0,214.0,1,0,3,642.0,2,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
11173,0,15,2015,45,5,0,1,1,0.0,0,0,0,2,0,0,21.5,0,0,1,21.5,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0
11174,0,9,2015,49,3,0,1,1,0.0,0,0,0,3,0,0,26.0,0,0,1,26.0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0
11175,0,8,2016,3,13,0,1,1,0.0,0,0,0,4,0,0,25.0,0,1,1,25.0,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0
11176,0,51,2017,4,25,0,2,1,0.0,0,0,0,5,0,0,29.6,0,0,2,59.2,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0
11177,0,43,2017,13,29,0,2,1,0.0,0,0,0,6,0,0,30.0,0,1,2,60.0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0
11178,0,117,2016,30,18,2,5,2,0.0,0,0,0,0,0,0,241.0,1,2,7,1687.0,2,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
11179,0,238,2017,29,17,2,5,2,0.0,0,0,0,1,0,0,185.6,1,2,7,1299.2,2,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0
11180,0,1,2016,36,31,0,1,1,0.0,0,0,0,0,0,0,125.0,0,0,1,125.0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
11181,0,137,2017,27,8,2,5,2,0.0,0,0,0,0,1,0,189.0,0,1,7,1323.0,2,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
11182,0,4,2017,21,22,1,2,2,0.0,0,0,0,0,0,0,110.0,0,0,3,330.0,2,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
11183,0,3,2015,29,17,1,2,3,0.0,0,0,0,0,0,0,154.3,0,2,3,462.9,3,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
11184,0,3,2015,29,17,1,2,2,0.0,0,0,0,0,0,0,127.3,0,1,3,381.9,2,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
11185,0,7,2015,44,29,0,1,1,0.0,0,0,0,0,1,0,35.1,0,0,1,35.1,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
11186,0,10,2016,44,29,0,1,2,0.0,0,0,0,0,0,0,38.0,0,0,1,38.0,2,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
11187,1,45,2017,31,3,0,3,3,0.0,0,0,1,0,0,0,233.92,0,0,3,701.76,3,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
11188,0,110,2015,32,8,2,5,2,0.0,0,0,0,0,0,0,107.0,0,1,7,749.0,2,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0
11189,0,101,2017,8,25,2,1,2,2.0,0,0,0,0,0,0,130.0,0,0,3,390.0,4,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
11190,0,297,2017,32,6,4,5,2,0.0,0,0,0,0,1,0,170.95,0,0,9,1538.55,2,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
11191,0,106,2017,34,21,2,5,3,0.0,0,0,0,0,0,0,225.6,0,0,7,1579.2,3,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
