,is_canceled,lead_time,arrival_date_year,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,booking_changes,days_in_waiting_list,adr,required_car_parking_spaces,total_of_special_requests,total_length_of_stay,booking_value,total_pax,room_type_changes,has_agent,has_company,country_region_Domestic,country_region_Europe,country_region_International,hotel_City Hotel,hotel_Resort Hotel,meal_BB,meal_FB,meal_HB,meal_SC,meal_Undefined,market_segment_Aviation,market_segment_Complementary,market_segment_Corporate,market_segment_Direct,market_segment_Groups,market_segment_Offline TA/TO,market_segment_Online TA,market_segment_Undefined,distribution_channel_Corporate,distribution_channel_Direct,distribution_channel_GDS,distribution_channel_TA/TO,distribution_channel_Undefined,deposit_type_No Deposit,deposit_type_Non Refund,deposit_type_Refundable,customer_type_Contract,customer_type_Group,customer_type_Transient,customer_type_Transient-Party
21427,0,0,2016,9,27,1,1,2,0.0,0,0,0,0,1,0,46.4,0,0,2,92.8,2,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
21428,0,5,2016,9,27,1,1,2,0.0,0,0,0,0,0,0,55.0,0,0,2,110.0,2,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0
21429,0,1,2016,10,28,1,0,2,0.0,0,0,0,0,0,0,73.0,0,0,1,73.0,2,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
21430,0,11,2016,9,26,1,2,2,0.0,0,0,0,0,0,0,60.0,0,2,3,180.0,2,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
21431,0,5,2016,9,27,1,1,2,0.0,0,0,0,0,0,0,53.0,0,1,2,106.0,2,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
21432,0,2,2016,9,26,1,2,2,0.0,0,0,0,0,0,0,109.33,1,1,3,327.99,2,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
21433,0,4,2016,9,27,1,1,2,0.0,0,0,0,0,0,0,0.0,0,0,2,0.0,2,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
21434,0,14,2016,9,26,1,2,2,0.0,0,0,0,0,0,0,55.0,0,2,3,165.0,2,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0
21435,0,4,2016,9,27,1,1,2,0.0,0,0,0,0,0,0,63.0,0,1,2,126.0,2,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
21436,0,18,2016,9,27,1,1,2,0.0,0,0,0,0,0,0,60.0,0,0,2,120.0,2,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
21437,0,2,2016,9,27,1,1,2,0.0,0,0,0,0,0,0,60.0,0,0,2,120.0,2,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
21438,0,45,2016,10,28,1,0,2,0.0,0,0,0,0,0,0,56.0,0,1,1,56.0,2,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0
21439,0,45,2016,10,28,1,0,2,0.0,0,0,0,0,0,0,56.0,0,1,1,56.0,2,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0
21440,0,24,2016,9,26,1,2,2,0.0,0,0,0,0,0,0,48.0,0,1,3,144.0,2,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
21441,0,1,2016,9,26,1,2,1,0.0,0,0,0,0,0,0,25.0,0,0,3,75.0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0
21442,0,1,2016,9,26,1,2,2,0.0,0,0,0,0,0,0,29.0,0,0,3,87.0,2,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0
21443,0,16,2016,9,27,1,1,2,0.0,0,0,0,0,0,0,48.0,0,1,2,96.0,2,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
21444,0,12,2016,9,27,1,1,2,0.0,0,0,0,0,0,0,48.0,0,1,2,96.0,2,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
21445,0,17,2016,9,26,1,2,2,0.0,0,0,0,0,0,0,60.0,0,0,3,180.0,2,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1
21446,0,30,2016,9,26,1,2,2,0.0,0,0,0,0,0,0,48.0,0,3,3,144.0,2,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1
21447,0,4,2016,9,26,1,2,2,0.0,0,0,0,0,0,0,75.0,0,1,3,225.0,2,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0
21448,0,15,2016,9,27,1,1,2,0.0,0,0,0,0,0,0,54.0,1,1,2,108.0,2,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
21449,0,53,2016,9,26,1,2,2,0.0,0,0,0,0,0,0,30.0,0,0,3,90.0,2,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0
21450,0,89,2016,9,25,1,3,2,0.0,0,0,0,0,0,0,46.4,0,1,4,185.6,2,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
21451,0,16,2016,9,27,1,1,2,0.0,0,0,0,0,0,0,48.0,0,0,2,96.0,2,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
21452,0,17,2016,9,26,1,2,2,0.0,0,0,0,0,1,0,44.5,0,0,3,133.5,2,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1
21453,0,38,2016,10,28,1,0,2,0.0,0,0,0,0,0,0,54.0,1,0,1,54.0,2,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
21454,0,17,2016,9,26,1,2,2,0.0,1,0,0,0,1,0,56.0,0,1,3,168.0,3,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1
21455,0,16,2016,9,27,1,1,2,0.0,0,0,0,0,1,0,85.0,0,0,2,170.0,2,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
21456,0,17,2016,9,26,1,2,2,0.0,0,0,0,0,0,0,56.0,0,0,3,168.0,2,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1
21457,0,44,2016,9,27,1,1,3,1.0,0,0,0,0,2,0,81.0,0,0,2,162.0,4,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
21458,0,17,2016,9,26,1,2,2,0.0,0,0,0,0,0,0,56.0,0,0,3,168.0,2,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0
21459,0,35,2016,9,26,1,2,2,2.0,0,0,0,0,0,0,76.0,0,0,3,228.0,4,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
21460,0,4,2016,9,26,1,2,2,2.0,0,0,0,0,1,0,88.0,0,1,3,264.0,4,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0
21461,0,4,2016,9,26,1,2,2,1.0,0,0,0,0,0,0,73.0,0,1,3,219.0,3,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0
21462,0,9,2016,9,27,1,1,2,1.0,0,0,0,0,0,0,68.75,0,1,2,137.5,3,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0
21463,0,10,2016,9,27,1,1,2,2.0,0,0,0,0,0,0,85.0,0,0,2,170.0,4,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0
21464,0,12,2016,9,27,1,1,2,0.0,0,0,0,0,0,0,48.0,0,2,2,96.0,2,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
21465,0,4,2016,9,26,1,2,2,0.0,0,0,0,0,0,0,51.33,0,2,3,153.99,2,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
21466,0,3,2016,9,27,1,1,2,0.0,0,0,0,0,0,0,55.0,0,0,2,110.0,2,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0
21467,0,9,2016,9,27,1,1,1,0.0,0,0,0,0,0,0,68.0,0,1,2,136.0,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
21468,0,24,2016,9,26,1,2,2,0.0,0,0,0,0,0,0,54.0,1,2,3,162.0,2,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
21469,0,24,2016,9,26,1,2,2,0.0,0,0,0,0,0,0,48.0,0,2,3,144.0,2,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
21470,0,5,2016,9,27,1,1,2,0.0,0,0,0,0,0,0,65.0,0,1,2,130.0,2,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
21471,0,7,2016,9,26,1,2,2,0.0,0,0,0,0,0,0,68.0,0,1,3,204.0,2,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
21472,0,53,2016,9,26,1,2,2,0.0,0,0,0,0,0,0,30.0,0,0,3,90.0,2,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0
21473,0,8,2016,9,27,1,1,2,0.0,0,0,0,0,0,0,55.44,0,1,2,110.88,2,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
21474,0,8,2016,9,27,1,1,2,0.0,0,0,0,0,0,0,55.44,0,1,2,110.88,2,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
21475,0,42,2016,9,26,1,2,2,0.0,0,0,0,0,0,0,48.0,0,1,3,144.0,2,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
21476,0,102,2016,9,27,1,1,2,0.0,0,0,0,0,0,0,37.0,0,1,2,74.0,2,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0
21477,0,91,2016,9,25,2,3,2,0.0,0,0,0,0,0,0,46.4,0,2,5,232.0,2,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
21478,0,28,2016,9,23,2,5,1,0.0,0,0,0,0,0,0,25.0,0,0,7,175.0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0
21479,0,0,2016,10,29,1,0,1,0.0,0,0,0,0,0,0,43.0,0,0,1,43.0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1
21480,0,38,2016,9,27,2,1,2,0.0,0,0,0,0,1,0,76.47,1,2,3,229.41,2,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
21481,0,23,2016,10,29,1,0,1,0.0,0,0,0,0,0,0,25.0,0,0,1,25.0,1,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0
21482,0,3,2016,10,28,2,0,2,0.0,0,0,0,0,0,0,30.0,0,0,2,60.0,2,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0
21483,0,5,2017,1,4,0,3,2,0.0,0,1,0,1,0,0,44.0,0,0,3,132.0,2,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
21484,0,12,2016,9,27,2,1,2,0.0,0,0,0,0,0,0,36.1,0,1,3,108.3,2,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0
21485,0,29,2016,9,26,2,2,2,0.0,0,0,0,0,0,0,29.0,0,1,4,116.0,2,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0
21486,0,3,2016,9,26,2,2,2,0.0,0,0,0,0,0,0,68.75,0,0,4,275.0,2,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0
21487,0,0,2016,10,29,1,0,1,0.0,0,0,0,0,0,0,43.0,0,0,1,43.0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1
21488,0,18,2016,9,27,2,1,3,0.0,0,0,0,0,0,0,99.0,0,1,3,297.0,3,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0
21489,0,2,2016,10,2,0,0,1,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
21490,0,2,2017,7,15,0,1,1,0.0,0,1,0,1,0,0,35.0,0,0,1,35.0,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
21491,0,0,2017,17,27,0,1,1,0.0,0,1,0,2,0,0,45.0,0,0,1,45.0,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
21492,0,58,2016,9,26,2,3,2,0.0,0,0,0,0,0,0,57.8,0,0,5,289.0,2,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
21493,0,9,2016,10,28,2,1,1,0.0,0,0,0,0,0,0,34.4,0,1,3,103.2,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0
21494,0,0,2016,10,29,1,1,1,0.0,0,0,0,0,1,0,30.0,0,0,2,60.0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
21495,0,0,2016,13,22,0,1,1,0.0,0,1,0,1,0,0,67.0,0,0,1,67.0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
21496,0,0,2016,19,3,0,1,1,0.0,0,1,0,2,0,0,63.0,0,0,1,63.0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
21497,0,0,2016,49,28,1,0,1,0.0,0,1,0,3,0,0,30.0,0,0,1,30.0,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
21498,0,0,2017,3,18,0,1,1,0.0,0,1,0,4,0,0,35.0,0,0,1,35.0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
21499,0,0,2017,4,23,1,0,1,0.0,0,1,0,5,0,0,35.0,0,0,1,35.0,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
21500,0,0,2017,6,6,1,0,1,0.0,0,1,0,6,0,0,35.0,0,0,1,35.0,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
21501,0,0,2017,13,28,0,1,1,0.0,0,1,0,7,0,0,35.0,0,0,1,35.0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
21502,0,6,2017,22,31,0,2,1,0.0,0,1,0,8,0,0,75.0,0,0,2,150.0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
21503,0,0,2016,10,1,0,1,1,0.0,0,0,0,0,0,0,43.0,0,0,1,43.0,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
21504,0,0,2016,10,1,0,1,1,0.0,0,0,0,0,0,0,43.0,0,0,1,43.0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
21505,0,1,2016,10,1,0,1,1,0.0,0,0,0,0,0,0,43.0,0,1,1,43.0,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
21506,0,0,2016,10,1,0,1,2,0.0,0,0,0,0,0,0,8.0,0,0,1,8.0,2,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
21507,0,1,2016,10,1,0,1,1,0.0,0,0,0,0,0,0,30.0,0,0,1,30.0,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
21508,0,6,2017,11,15,0,1,1,0.0,0,1,0,1,0,0,35.0,0,1,1,35.0,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
21509,0,1,2016,10,1,0,1,1,0.0,0,0,0,0,0,0,43.0,0,0,1,43.0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
21510,0,22,2016,9,24,2,5,2,0.0,0,0,0,0,0,0,63.14,1,1,7,441.98,2,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
21511,0,0,2016,10,1,0,1,1,0.0,0,0,0,0,0,0,40.0,0,0,1,40.0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
21512,0,83,2016,10,28,2,1,2,0.0,0,0,0,0,0,0,62.53,0,1,3,187.59,2,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
21513,0,17,2016,10,28,2,1,1,0.0,0,0,0,0,1,0,43.0,0,0,3,129.0,1,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
21514,0,1,2016,10,1,0,1,2,0.0,0,0,0,0,0,0,48.0,0,0,1,48.0,2,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
21515,0,38,2016,9,25,2,4,2,0.0,0,0,0,0,0,0,35.0,1,1,6,210.0,2,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1
21516,0,38,2016,9,25,2,4,2,0.0,0,0,0,0,0,0,29.0,0,1,6,174.0,2,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1
21517,0,14,2016,8,17,4,10,2,0.0,0,0,0,0,5,0,48.0,0,1,14,672.0,2,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
21518,0,19,2016,9,24,2,5,2,0.0,0,0,0,0,0,0,34.57,0,0,7,241.99,2,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0
21519,0,88,2016,9,24,2,5,2,0.0,0,0,0,0,0,0,27.43,0,0,7,192.01,2,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0
21520,0,22,2016,6,4,8,20,2,0.0,0,0,0,0,1,0,72.21,0,0,28,2021.88,2,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0
21521,0,28,2016,10,1,0,2,2,0.0,0,0,0,0,0,0,48.0,0,1,2,96.0,2,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
21522,0,20,2016,9,25,2,5,2,0.0,0,0,0,0,0,0,56.7,0,0,7,396.9,2,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0
21523,0,42,2016,9,25,2,5,2,0.0,0,0,0,0,0,0,31.0,0,0,7,217.0,2,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0
21524,0,0,2016,10,2,0,1,1,0.0,0,0,0,0,1,0,40.0,0,0,1,40.0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
21525,0,0,2016,10,1,0,2,2,0.0,0,0,0,0,0,0,54.0,1,0,2,108.0,2,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
21526,0,0,2016,10,2,0,1,1,0.0,0,0,0,0,0,0,30.0,0,0,1,30.0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
21527,0,1,2016,10,2,0,1,1,0.0,0,0,0,0,0,0,43.0,0,0,1,43.0,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
21528,0,7,2016,10,29,1,2,2,0.0,0,0,0,0,2,0,66.0,1,0,3,198.0,2,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
21529,0,7,2016,10,29,1,2,1,0.0,0,0,0,0,2,0,58.0,1,0,3,174.0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
21530,0,0,2016,10,2,0,1,1,0.0,0,0,0,0,0,0,40.0,0,0,1,40.0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
21531,0,6,2016,10,2,0,1,1,0.0,0,0,0,0,1,0,43.0,0,0,1,43.0,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
21532,0,11,2016,10,28,2,2,2,0.0,0,0,0,0,0,0,29.0,0,0,4,116.0,2,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0
21533,0,19,2016,10,29,1,2,2,0.0,0,0,0,0,0,0,60.0,1,0,3,180.0,2,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
21534,0,14,2016,10,29,1,2,2,0.0,0,0,0,0,0,0,43.0,1,0,3,129.0,2,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0
21535,0,38,2016,9,25,2,5,2,0.0,0,0,0,0,0,0,69.21,0,0,7,484.47,2,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0
21536,0,5,2016,10,2,0,1,2,0.0,0,0,0,0,0,0,65.0,0,0,1,65.0,2,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
21537,0,0,2016,10,2,0,1,2,0.0,0,0,0,0,1,0,45.0,0,0,1,45.0,2,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
21538,0,3,2016,10,29,1,2,2,0.0,0,0,0,0,2,0,55.0,0,0,3,165.0,2,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0
21539,0,0,2016,10,2,0,1,2,0.0,0,0,0,0,1,0,48.0,0,0,1,48.0,2,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
21540,0,0,2016,10,1,0,2,2,0.0,0,0,0,0,1,0,65.0,1,0,2,130.0,2,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
